brand,model,vehicle_age,year,mileage,fuel_type,transmission,owner_count,price,region,listing_date,days_to_sale,mileage_per_year,is_luxury,listing_month,listing_year,listing_season,listing_date_str
Maruti Suzuki,Swift Dzire,6,2018,15000.0,Diesel,Manual,2,600000.0,East,2026-09-15 01:28:29.565205,85,2500.0,0,9,2026,Fall,2026-09-15
Mahindra,Scorpio,7,2017,30000.0,Diesel,Manual,2,400000.0,West,2025-10-09 23:42:23.565205,9,4285.714285714285,0,10,2025,Fall,2025-10-09
Mahindra,KUV100,3,2021,65000.0,Petrol,Manual,1,300000.0,Central,2026-06-03 23:51:00.565205,8,21666.666666666668,0,6,2026,Summer,2026-06-03
Hyundai,i10,8,2016,32000.0,Petrol,Manual,3,265000.0,Metro,2026-06-27 11:55:48.565205,13,4000.0,0,6,2026,Summer,2026-06-27
BMW,3,6,2018,41000.0,Diesel,Automatic,2,1999000.0,North,2026-05-23 11:25:43.565205,17,6833.333333333333,1,5,2026,Spring,2026-05-23
Mahindra,Thar,3,2021,50000.0,Diesel,Manual,1,950000.0,South,2026-02-06 14:56:48.565205,43,16666.666666666668,0,2,2026,Winter,2026-02-06
Renault,KWID,2,2022,10000.0,Petrol,Manual,1,350000.0,East,2026-03-17 13:34:42.565205,13,5000.0,0,3,2026,Spring,2026-03-17
Mahindra,XUV500,8,2016,163168.0,Diesel,Manual,3,600000.0,West,2026-02-13 07:20:11.565205,53,20396.0,0,2,2026,Winter,2026-02-13
Maruti Suzuki,Swift,8,2016,60000.0,Diesel,Manual,3,380000.0,Central,2026-06-14 11:03:16.565205,10,7500.0,0,6,2026,Summer,2026-06-14
Honda,WR-V,4,2020,22542.0,Diesel,Manual,2,749000.0,Metro,2026-04-19 16:59:47.565205,19,5635.5,0,4,2026,Spring,2026-04-19
Mahindra,Scorpio,9,2015,80000.0,Diesel,Manual,3,600000.0,North,2025-10-03 14:13:27.565205,23,8888.888888888889,0,10,2025,Fall,2025-10-03
Hyundai,i10,10,2014,43785.0,Petrol,Manual,3,210000.0,South,2025-11-29 12:09:07.565205,19,4378.5,0,11,2025,Fall,2025-11-29
Hyundai,Grand,6,2018,65000.0,Diesel,Manual,2,300000.0,East,2026-06-04 08:24:25.565205,11,10833.333333333334,0,6,2026,Summer,2026-06-04
Ford,Ecosport,2,2022,20000.0,Petrol,Manual,1,905000.0,West,2026-04-22 07:18:24.565205,86,10000.0,0,4,2026,Spring,2026-04-22
Renault,Duster,7,2017,133000.0,Diesel,Manual,2,415000.0,Central,2026-01-15 18:23:17.565205,31,19000.0,0,1,2026,Winter,2026-01-15
Maruti Suzuki,Wagon R,3,2021,10983.0,Petrol,Manual,1,425000.0,Metro,2026-05-29 03:31:20.565205,32,3661.0,0,5,2026,Spring,2026-05-29
Hyundai,Verna,3,2021,9000.0,Petrol,Manual,1,1195000.0,North,2026-08-02 02:12:38.565205,150,3000.0,0,8,2026,Summer,2026-08-02
Hyundai,i20,5,2019,68000.0,Diesel,Manual,2,620000.0,South,2026-05-14 09:05:38.565205,89,13600.0,0,5,2026,Spring,2026-05-14
Maruti Suzuki,Alto,9,2015,40000.0,Petrol,Manual,3,224000.0,East,2025-12-14 00:10:18.565205,15,4444.444444444444,0,12,2025,Winter,2025-12-14
Maruti Suzuki,Wagon R,15,2009,45000.0,Petrol,Manual,3,55000.0,West,2025-11-23 12:52:24.565205,27,3000.0,0,11,2025,Fall,2025-11-23
Maruti Suzuki,Baleno,3,2021,20000.0,Petrol,Manual,1,570000.0,Central,2026-09-02 13:46:15.565205,4,6666.666666666667,0,9,2026,Fall,2026-09-02
Maruti Suzuki,Eeco,8,2016,40000.0,Petrol,Manual,3,162000.0,Metro,2026-04-07 07:50:07.565205,20,5000.0,0,4,2026,Spring,2026-04-07
Toyota,Innova,3,2021,60000.0,Diesel,Manual,1,1650000.0,North,2026-05-27 15:36:17.565205,36,20000.0,0,5,2026,Spring,2026-05-27
Ford,Aspire,2,2022,30000.0,Diesel,Manual,1,660000.0,South,2026-07-25 16:04:49.565205,18,15000.0,0,7,2026,Summer,2026-07-25
Maruti Suzuki,Eeco,1,2023,10000.0,Petrol,Manual,1,368000.0,East,2026-06-07 13:59:06.565205,29,10000.0,0,6,2026,Summer,2026-06-07
Maruti Suzuki,Ciaz,5,2019,32568.0,Diesel,Manual,2,449000.0,West,2026-07-03 06:35:29.565205,15,6513.6,0,7,2026,Summer,2026-07-03
Maruti Suzuki,Alto,9,2015,70000.0,Petrol,Manual,3,200000.0,Central,2026-02-26 08:59:00.565205,33,7777.777777777777,0,2,2026,Winter,2026-02-26
Maruti Suzuki,Alto,7,2017,37779.0,Petrol,Manual,2,220000.0,Metro,2026-01-05 15:42:04.565205,20,5397.0,0,1,2026,Winter,2026-01-05
Renault,KWID,5,2019,50000.0,Petrol,Manual,2,275000.0,North,2026-01-03 17:23:01.565205,21,10000.0,0,1,2026,Winter,2026-01-03
Maruti Suzuki,Vitara,5,2019,52000.0,Diesel,Manual,2,635000.0,South,2026-08-02 07:13:13.565205,31,10400.0,0,8,2026,Summer,2026-08-02
Mahindra,XUV500,1,2023,20000.0,Diesel,Manual,1,1600000.0,East,2025-10-31 12:28:05.565205,26,20000.0,0,10,2025,Fall,2025-10-31
Hyundai,i20,3,2021,18000.0,Petrol,Manual,1,650000.0,West,2026-05-27 03:52:25.565205,65,6000.0,0,5,2026,Spring,2026-05-27
Maruti Suzuki,Celerio,4,2020,40000.0,Petrol,Manual,2,360000.0,Central,2026-08-20 10:39:46.565205,13,10000.0,0,8,2026,Summer,2026-08-20
Honda,Amaze,2,2022,11000.0,Petrol,Automatic,1,835000.0,Metro,2026-07-19 00:15:46.565205,62,5500.0,0,7,2026,Summer,2026-07-19
Maruti Suzuki,Wagon R,15,2009,60000.0,Petrol,Manual,3,120000.0,North,2026-02-24 02:11:01.565205,35,4000.0,0,2,2026,Winter,2026-02-24
Maruti Suzuki,Swift Dzire,5,2019,80000.0,Diesel,Manual,2,530000.0,South,2026-06-22 12:58:24.565205,36,16000.0,0,6,2026,Summer,2026-06-22
Maruti Suzuki,Swift,3,2021,12550.0,Petrol,Manual,1,750000.0,East,2026-03-23 23:06:26.565205,70,4183.333333333333,0,3,2026,Spring,2026-03-23
Maruti Suzuki,Swift Dzire,9,2015,110000.0,Diesel,Manual,3,284000.0,West,2026-02-18 17:42:24.565205,27,12222.222222222223,0,2,2026,Winter,2026-02-18
Maruti Suzuki,Swift,13,2011,34273.0,Petrol,Manual,3,190000.0,Central,2026-06-07 17:41:27.565205,26,2636.3846153846152,0,6,2026,Summer,2026-06-07
Maruti Suzuki,Swift Dzire,4,2020,17637.0,Diesel,Automatic,2,790000.0,Metro,2025-11-03 03:17:48.565205,40,4409.25,0,11,2025,Fall,2025-11-03
Maruti Suzuki,XL6,2,2022,4500.0,Petrol,Manual,1,1040000.0,North,2026-07-24 13:01:33.565205,40,2250.0,0,7,2026,Summer,2026-07-24
Tata,Tiago,3,2021,50000.0,Petrol,Manual,1,350000.0,South,2026-04-14 22:34:43.565205,9,16666.666666666668,0,4,2026,Spring,2026-04-14
Maruti Suzuki,Eeco,6,2018,20000.0,Petrol,Manual,2,300000.0,East,2025-11-08 06:59:54.565205,15,3333.3333333333335,0,11,2025,Fall,2025-11-08
Maruti Suzuki,Swift Dzire,2,2022,9000.0,Petrol,Manual,1,650000.0,West,2026-01-21 11:58:46.565205,93,4500.0,0,1,2026,Winter,2026-01-21
Honda,Amaze,8,2016,80000.0,Diesel,Manual,3,350000.0,Central,2026-07-13 09:42:31.565205,9,10000.0,0,7,2026,Summer,2026-07-13
Maruti Suzuki,Wagon R,4,2020,10000.0,Petrol,Automatic,2,410000.0,Metro,2026-02-04 16:39:52.565205,52,2500.0,0,2,2026,Winter,2026-02-04
Skoda,Octavia,4,2020,57000.0,Diesel,Automatic,2,1290000.0,North,2026-05-25 07:48:02.565205,150,14250.0,0,5,2026,Spring,2026-05-25
Maruti Suzuki,Alto,15,2009,70000.0,Petrol,Manual,3,70000.0,South,2026-03-14 11:05:09.565205,18,4666.666666666667,0,3,2026,Spring,2026-03-14
BMW,6,8,2016,24000.0,Diesel,Automatic,3,4000000.0,East,2025-10-30 08:46:11.565205,150,3000.0,1,10,2025,Fall,2025-10-30
Ford,Ecosport,6,2018,30000.0,Petrol,Manual,2,670000.0,West,2025-11-03 00:09:13.565205,36,5000.0,0,11,2025,Fall,2025-11-03
Ford,Figo,3,2021,60000.0,Petrol,Manual,1,342000.0,Central,2026-02-25 17:06:27.565205,11,20000.0,0,2,2026,Winter,2026-02-25
Maruti Suzuki,Celerio,3,2021,15000.0,Petrol,Manual,1,425000.0,Metro,2026-06-16 04:54:06.565205,48,5000.0,0,6,2026,Summer,2026-06-16
Datsun,GO,2,2022,1041.0,Petrol,Manual,1,530000.0,North,2026-08-01 17:04:24.565205,78,520.5,0,8,2026,Summer,2026-08-01
Maruti Suzuki,Alto,5,2019,36172.0,Petrol,Manual,2,270000.0,South,2025-12-05 12:11:19.565205,16,7234.4,0,12,2025,Winter,2025-12-05
Maruti Suzuki,Wagon R,3,2021,6000.0,Petrol,Manual,1,400000.0,East,2025-10-15 02:09:47.565205,14,2000.0,0,10,2025,Fall,2025-10-15
Tata,Safari,5,2019,60000.0,Diesel,Manual,2,850000.0,West,2025-12-18 20:55:17.565205,41,12000.0,0,12,2025,Winter,2025-12-18
Hyundai,i20,2,2022,7200.0,Petrol,Automatic,1,750000.0,Central,2026-02-04 19:16:38.565205,50,3600.0,0,2,2026,Winter,2026-02-04
Hyundai,i10,9,2015,25000.0,Petrol,Manual,3,315000.0,Metro,2026-02-26 04:31:17.565205,42,2777.777777777778,0,2,2026,Winter,2026-02-26
Hyundai,i10,9,2015,13000.0,Petrol,Manual,3,340000.0,North,2026-07-01 12:24:57.565205,10,1444.4444444444443,0,7,2026,Summer,2026-07-01
Honda,Civic,14,2010,70000.0,Petrol,Manual,3,250000.0,South,2026-03-03 01:52:15.565205,23,5000.0,0,3,2026,Spring,2026-03-03
Tata,Tigor,1,2023,12000.0,Petrol,Manual,1,565000.0,East,2026-08-01 07:46:37.565205,11,12000.0,0,8,2026,Summer,2026-08-01
Hyundai,i10,10,2014,80000.0,Petrol,Manual,3,250000.0,West,2026-07-08 12:42:08.565205,12,8000.0,0,7,2026,Summer,2026-07-08
Maruti Suzuki,Ciaz,5,2019,25000.0,Diesel,Manual,2,670000.0,Central,2025-12-24 14:09:14.565205,75,5000.0,0,12,2025,Winter,2025-12-24
Volkswagen,Polo,7,2017,78000.0,Diesel,Manual,2,360000.0,Metro,2026-06-25 16:07:38.565205,13,11142.857142857143,0,6,2026,Summer,2026-06-25
Maruti Suzuki,Alto,3,2021,17000.0,Petrol,Manual,1,315000.0,North,2026-08-01 15:56:15.565205,27,5666.666666666667,0,8,2026,Summer,2026-08-01
Audi,A4,7,2017,15000.0,Diesel,Automatic,2,2100000.0,South,2025-12-17 17:44:58.565205,29,2142.8571428571427,1,12,2025,Winter,2025-12-17
Renault,Duster,8,2016,110000.0,Diesel,Manual,3,355000.0,East,2026-09-05 09:01:12.565205,21,13750.0,0,9,2026,Fall,2026-09-05
Ford,Figo,6,2018,85000.0,Diesel,Manual,2,250000.0,West,2026-06-20 03:33:33.565205,4,14166.666666666666,0,6,2026,Summer,2026-06-20
Toyota,Innova,10,2014,90000.0,Diesel,Manual,3,415000.0,Central,2026-05-12 00:30:55.565205,34,9000.0,0,5,2026,Spring,2026-05-12
Maruti Suzuki,Alto,8,2016,64000.0,CNG,Manual,3,225000.0,Metro,2026-08-02 03:38:52.565205,27,8000.0,0,8,2026,Summer,2026-08-02
Maruti Suzuki,Vitara,4,2020,25000.0,Diesel,Manual,2,925000.0,North,2026-05-11 12:47:38.565205,38,6250.0,0,5,2026,Spring,2026-05-11
Maruti Suzuki,Alto,9,2015,80416.0,Petrol,Manual,3,240000.0,South,2026-02-21 01:12:58.565205,15,8935.111111111111,0,2,2026,Winter,2026-02-21
Maruti Suzuki,Alto,9,2015,22215.0,Petrol,Manual,3,170000.0,East,2026-03-12 01:12:16.565205,14,2468.3333333333335,0,3,2026,Spring,2026-03-12
Audi,A4,11,2013,60000.0,Diesel,Automatic,3,1250000.0,West,2026-01-07 08:12:09.565205,24,5454.545454545455,1,1,2026,Winter,2026-01-07
Maruti Suzuki,Swift,7,2017,62000.0,Diesel,Manual,2,400000.0,Central,2026-06-15 11:02:01.565205,69,8857.142857142857,0,6,2026,Summer,2026-06-15
Honda,City,12,2012,57500.0,Petrol,Manual,3,299000.0,Metro,2026-06-30 13:14:51.565205,17,4791.666666666667,0,6,2026,Summer,2026-06-30
Hyundai,i20,5,2019,60000.0,Diesel,Manual,2,550000.0,North,2026-08-19 09:46:18.565205,19,12000.0,0,8,2026,Summer,2026-08-19
Hyundai,i20,3,2021,4000.0,Petrol,Manual,1,710000.0,South,2025-10-09 14:04:36.565205,14,1333.3333333333333,0,10,2025,Fall,2025-10-09
Maruti Suzuki,Wagon R,3,2021,40000.0,Petrol,Manual,1,375000.0,East,2025-11-26 18:24:21.565205,12,13333.333333333334,0,11,2025,Fall,2025-11-26
Honda,City,10,2014,93292.0,Petrol,Manual,3,400000.0,West,2025-10-24 14:26:55.565205,50,9329.2,0,10,2025,Fall,2025-10-24
Maruti Suzuki,Wagon R,3,2021,52000.0,Petrol,Manual,1,380000.0,Central,2025-09-25 22:29:54.565205,23,17333.333333333332,0,9,2025,Fall,2025-09-25
Datsun,redi-GO,1,2023,10000.0,Petrol,Manual,1,349000.0,Metro,2026-04-26 11:13:42.565205,36,10000.0,0,4,2026,Spring,2026-04-26
Maruti Suzuki,Swift,3,2021,48000.0,Diesel,Manual,1,830000.0,North,2026-05-03 13:17:43.565205,46,16000.0,0,5,2026,Spring,2026-05-03
Maruti Suzuki,Wagon R,3,2021,9945.0,Petrol,Automatic,1,460000.0,South,2026-03-06 16:22:03.565205,50,3315.0,0,3,2026,Spring,2026-03-06
Hyundai,Santro,12,2012,90000.0,Petrol,Manual,3,127000.0,East,2026-09-02 06:44:01.565205,29,7500.0,0,9,2026,Fall,2026-09-02
Ford,Figo,10,2014,25000.0,Petrol,Manual,3,230000.0,West,2026-04-30 00:33:00.565205,15,2500.0,0,4,2026,Spring,2026-04-30
Hyundai,Creta,5,2019,52000.0,Diesel,Manual,2,935000.0,Central,2026-04-19 07:36:18.565205,40,10400.0,0,4,2026,Spring,2026-04-19
Hyundai,Verna,10,2014,8000.0,Petrol,Manual,3,550000.0,Metro,2026-07-27 23:34:14.565205,37,800.0,0,7,2026,Summer,2026-07-27
Maruti Suzuki,Ignis,3,2021,15000.0,Petrol,Manual,1,440000.0,North,2026-08-18 15:30:42.565205,14,5000.0,0,8,2026,Summer,2026-08-18
Maruti Suzuki,Wagon R,19,2005,123500.0,Petrol,Manual,3,80000.0,South,2026-01-06 22:01:32.565205,28,6500.0,0,1,2026,Winter,2026-01-06
Maruti Suzuki,Swift,6,2018,65122.0,Diesel,Manual,2,510000.0,East,2025-11-16 11:28:19.565205,38,10853.666666666666,0,11,2025,Fall,2025-11-16
Hyundai,Santro,10,2014,70000.0,Petrol,Manual,3,140000.0,West,2025-10-31 07:14:29.565205,13,7000.0,0,10,2025,Fall,2025-10-31
Maruti Suzuki,Ertiga,6,2018,34520.0,Petrol,Manual,2,565000.0,Central,2026-02-12 23:48:54.565205,8,5753.333333333333,0,2,2026,Winter,2026-02-12
Hyundai,i10,9,2015,64000.0,Petrol,Manual,3,250000.0,Metro,2026-03-31 00:36:19.565205,23,7111.111111111111,0,3,2026,Spring,2026-03-31
Hyundai,i20,6,2018,50000.0,Petrol,Manual,2,425000.0,North,2025-10-02 23:09:06.565205,16,8333.333333333334,0,10,2025,Fall,2025-10-02
Honda,Amaze,7,2017,46532.0,Diesel,Manual,2,319000.0,South,2026-01-21 01:47:57.565205,18,6647.428571428572,0,1,2026,Winter,2026-01-21
Maruti Suzuki,Wagon R,3,2021,9700.0,Petrol,Manual,1,420000.0,East,2025-11-27 07:03:42.565205,21,3233.3333333333335,0,11,2025,Fall,2025-11-27
Maruti Suzuki,Alto,9,2015,75000.0,Petrol,Manual,3,165000.0,West,2026-01-10 07:51:09.565205,42,8333.333333333334,0,1,2026,Winter,2026-01-10
Mahindra,XUV500,3,2021,40000.0,Diesel,Manual,1,1500000.0,Central,2026-02-12 12:55:01.565205,87,13333.333333333334,0,2,2026,Winter,2026-02-12
Maruti Suzuki,Alto,5,2019,30000.0,Petrol,Manual,2,240000.0,Metro,2025-10-27 23:03:34.565205,22,6000.0,0,10,2025,Fall,2025-10-27
Honda,Jazz,6,2018,127357.0,Diesel,Manual,2,235000.0,North,2025-10-29 02:27:18.565205,11,21226.166666666668,0,10,2025,Fall,2025-10-29
Tata,Nexon,3,2021,10000.0,Petrol,Manual,1,550000.0,South,2026-05-06 05:16:37.565205,16,3333.3333333333335,0,5,2026,Spring,2026-05-06
Maruti Suzuki,Swift Dzire,4,2020,10000.0,Petrol,Automatic,2,780000.0,East,2025-09-28 19:20:35.565205,84,2500.0,0,9,2025,Fall,2025-09-28
Toyota,Innova,2,2022,6006.0,Diesel,Manual,1,1950000.0,West,2025-12-16 04:24:12.565205,35,3003.0,0,12,2025,Winter,2025-12-16
Ford,Ecosport,7,2017,13000.0,Petrol,Manual,2,620000.0,Central,2026-03-15 04:50:01.565205,53,1857.142857142857,0,3,2026,Spring,2026-03-15
Maruti Suzuki,Wagon R,9,2015,56890.0,Petrol,Automatic,3,220000.0,Metro,2025-12-16 19:42:38.565205,8,6321.111111111111,0,12,2025,Winter,2025-12-16
Renault,Duster,6,2018,113000.0,Diesel,Manual,2,500000.0,North,2026-02-14 00:03:46.565205,52,18833.333333333332,0,2,2026,Winter,2026-02-14
Renault,KWID,1,2023,23323.0,Petrol,Manual,1,430000.0,South,2025-11-04 11:17:43.565205,28,23323.0,0,11,2025,Fall,2025-11-04
Maruti Suzuki,Alto,13,2011,100000.0,Petrol,Manual,3,80000.0,East,2026-01-01 09:19:44.565205,49,7692.307692307692,0,1,2026,Winter,2026-01-01
Maruti Suzuki,Wagon R,12,2012,55812.0,Petrol,Manual,3,240000.0,West,2025-10-10 20:25:01.565205,28,4651.0,0,10,2025,Fall,2025-10-10
Maruti Suzuki,Swift Dzire,3,2021,20000.0,Diesel,Manual,1,720000.0,Central,2025-12-16 08:06:21.565205,52,6666.666666666667,0,12,2025,Winter,2025-12-16
BMW,3,4,2020,52000.0,Diesel,Automatic,2,3300000.0,Metro,2026-07-26 05:49:28.565205,89,13000.0,1,7,2026,Summer,2026-07-26
Maruti Suzuki,Swift,3,2021,10000.0,Petrol,Manual,1,640000.0,North,2025-11-11 05:08:01.565205,9,3333.3333333333335,0,11,2025,Fall,2025-11-11
Renault,KWID,2,2022,4500.0,Petrol,Automatic,1,500000.0,South,2026-03-21 21:29:28.565205,52,2250.0,0,3,2026,Spring,2026-03-21
Maruti Suzuki,Alto,8,2016,33682.0,Petrol,Manual,3,235000.0,East,2026-08-01 08:21:50.565205,24,4210.25,0,8,2026,Summer,2026-08-01
Ford,Aspire,6,2018,77506.0,Diesel,Manual,2,550000.0,West,2026-08-22 11:58:56.565205,45,12917.666666666666,0,8,2026,Summer,2026-08-22
Ford,Figo,9,2015,55261.0,Diesel,Manual,3,215000.0,Central,2026-02-01 21:54:08.565205,26,6140.111111111111,0,2,2026,Winter,2026-02-01
Mahindra,Scorpio,7,2017,47000.0,Diesel,Manual,2,670000.0,Metro,2026-06-27 07:24:23.565205,37,6714.285714285715,0,6,2026,Summer,2026-06-27
Renault,KWID,3,2021,20000.0,Petrol,Automatic,1,330000.0,North,2026-02-07 03:01:06.565205,17,6666.666666666667,0,2,2026,Winter,2026-02-07
Mahindra,Bolero,10,2014,120000.0,Diesel,Manual,3,400000.0,South,2026-03-28 10:22:14.565205,22,12000.0,0,3,2026,Spring,2026-03-28
Maruti Suzuki,Swift,2,2022,40000.0,Petrol,Manual,1,525000.0,East,2026-04-02 11:07:44.565205,22,20000.0,0,4,2026,Spring,2026-04-02
Hyundai,Grand,8,2016,40000.0,Diesel,Manual,3,380000.0,West,2026-06-16 15:08:45.565205,14,5000.0,0,6,2026,Summer,2026-06-16
Maruti Suzuki,Swift Dzire,4,2020,45000.0,Diesel,Manual,2,525000.0,Central,2026-02-07 21:40:19.565205,29,11250.0,0,2,2026,Winter,2026-02-07
Honda,Amaze,4,2020,48000.0,Petrol,Automatic,2,540000.0,Metro,2025-11-29 05:21:30.565205,22,12000.0,0,11,2025,Fall,2025-11-29
Maruti Suzuki,Wagon R,8,2016,72000.0,Petrol,Manual,3,290000.0,North,2026-04-16 22:41:50.565205,25,9000.0,0,4,2026,Spring,2026-04-16
Renault,KWID,5,2019,60000.0,Petrol,Manual,2,215000.0,South,2026-05-09 13:46:45.565205,27,12000.0,0,5,2026,Spring,2026-05-09
BMW,X1,5,2019,32000.0,Diesel,Automatic,2,2500000.0,East,2026-05-15 11:21:29.565205,62,6400.0,1,5,2026,Spring,2026-05-15
Mahindra,Bolero,2,2022,5000.0,Diesel,Manual,1,790000.0,West,2026-08-14 04:31:27.565205,33,2500.0,0,8,2026,Summer,2026-08-14
Honda,Jazz,6,2018,31000.0,Petrol,Manual,2,450000.0,Central,2026-09-04 17:59:32.565205,40,5166.666666666667,0,9,2026,Fall,2026-09-04
Maruti Suzuki,Wagon R,5,2019,37500.0,Petrol,Manual,2,350000.0,Metro,2025-12-11 16:57:29.565205,20,7500.0,0,12,2025,Winter,2025-12-11
Maruti Suzuki,Swift,8,2016,84000.0,Diesel,Manual,3,350000.0,North,2026-04-16 11:48:36.565205,32,10500.0,0,4,2026,Spring,2026-04-16
Maruti Suzuki,Vitara,3,2021,36000.0,Diesel,Manual,1,735000.0,South,2026-07-18 17:33:03.565205,47,12000.0,0,7,2026,Summer,2026-07-18
Hyundai,Verna,9,2015,60000.0,Diesel,Manual,3,445000.0,East,2026-08-01 01:55:44.565205,29,6666.666666666667,0,8,2026,Summer,2026-08-01
Hyundai,Verna,5,2019,52000.0,Diesel,Manual,2,680000.0,West,2025-11-16 03:10:38.565205,38,10400.0,0,11,2025,Fall,2025-11-16
Maruti Suzuki,Wagon R,5,2019,40000.0,Petrol,Manual,2,325000.0,Central,2026-08-07 09:57:04.565205,6,8000.0,0,8,2026,Summer,2026-08-07
Hyundai,i20,4,2020,70000.0,Diesel,Manual,2,600000.0,Metro,2025-11-13 02:16:23.565205,13,17500.0,0,11,2025,Fall,2025-11-13
Renault,Duster,2,2022,34000.0,Diesel,Manual,1,900000.0,North,2026-08-06 14:54:31.565205,47,17000.0,0,8,2026,Summer,2026-08-06
Renault,Duster,7,2017,60000.0,Diesel,Manual,2,600000.0,South,2026-03-02 05:20:23.565205,70,8571.42857142857,0,3,2026,Spring,2026-03-02
Maruti Suzuki,Swift,6,2018,78000.0,Diesel,Manual,2,465000.0,East,2026-08-22 08:34:36.565205,61,13000.0,0,8,2026,Summer,2026-08-22
Toyota,Fortuner,1,2023,60000.0,Diesel,Manual,1,2480000.0,West,2025-12-13 13:55:22.565205,146,60000.0,0,12,2025,Winter,2025-12-13
Skoda,Octavia,6,2018,70000.0,Petrol,Manual,2,410000.0,Central,2026-06-26 09:34:06.565205,7,11666.666666666666,0,6,2026,Summer,2026-06-26
Maruti Suzuki,Swift Dzire,2,2022,10000.0,Diesel,Manual,1,810000.0,Metro,2025-09-27 03:44:24.565205,89,5000.0,0,9,2025,Fall,2025-09-27
Maruti Suzuki,Wagon R,5,2019,58000.0,Petrol,Manual,2,350000.0,North,2026-09-12 17:25:12.565205,15,11600.0,0,9,2026,Fall,2026-09-12
Toyota,Fortuner,6,2018,290000.0,Diesel,Automatic,2,1600000.0,South,2026-03-23 00:51:37.565205,26,48333.333333333336,0,3,2026,Spring,2026-03-23
Maruti Suzuki,Ciaz,2,2022,15000.0,Petrol,Manual,1,875000.0,East,2026-02-05 01:31:56.565205,82,7500.0,0,2,2026,Winter,2026-02-05
Datsun,GO,2,2022,23000.0,Petrol,Manual,1,415000.0,West,2026-03-17 20:15:27.565205,33,11500.0,0,3,2026,Spring,2026-03-17
Maruti Suzuki,Alto,7,2017,40000.0,Petrol,Manual,2,250000.0,Central,2026-02-13 04:40:11.565205,6,5714.285714285715,0,2,2026,Winter,2026-02-13
Hyundai,i10,9,2015,35800.0,Petrol,Manual,3,265000.0,Metro,2026-01-31 09:14:31.565205,10,3977.777777777778,0,1,2026,Winter,2026-01-31
Ford,Figo,7,2017,36000.0,Diesel,Manual,2,235000.0,North,2026-02-16 23:18:15.565205,12,5142.857142857143,0,2,2026,Winter,2026-02-16
Ford,Aspire,2,2022,50000.0,Diesel,Manual,1,785000.0,South,2026-04-21 08:28:11.565205,86,25000.0,0,4,2026,Spring,2026-04-21
Hyundai,i10,12,2012,52000.0,Petrol,Manual,3,175000.0,East,2025-12-21 14:19:44.565205,7,4333.333333333333,0,12,2025,Winter,2025-12-21
Toyota,Fortuner,9,2015,123105.0,Diesel,Automatic,3,1250000.0,West,2026-05-24 11:01:53.565205,16,13678.333333333334,0,5,2026,Spring,2026-05-24
Mahindra,XUV500,6,2018,70000.0,Diesel,Manual,2,850000.0,Central,2026-01-18 11:07:57.565205,32,11666.666666666666,0,1,2026,Winter,2026-01-18
Hyundai,i20,3,2021,25000.0,Petrol,Manual,1,600000.0,Metro,2025-09-27 21:29:07.565205,21,8333.333333333334,0,9,2025,Fall,2025-09-27
Mercedes-Benz,C-Class,10,2014,10948.0,Diesel,Automatic,3,1350000.0,North,2025-12-28 11:53:16.565205,38,1094.8,1,12,2025,Winter,2025-12-28
BMW,X3,8,2016,39000.0,Diesel,Automatic,3,2375000.0,South,2026-08-11 22:05:30.565205,35,4875.0,1,8,2026,Summer,2026-08-11
Hyundai,i10,13,2011,60000.0,Petrol,Manual,3,200000.0,East,2026-05-29 20:36:38.565205,9,4615.384615384615,0,5,2026,Spring,2026-05-29
Hyundai,Verna,9,2015,70000.0,Petrol,Manual,3,380000.0,West,2025-11-13 14:18:20.565205,18,7777.777777777777,0,11,2025,Fall,2025-11-13
Toyota,Fortuner,7,2017,77000.0,Diesel,Manual,2,1500000.0,Central,2025-10-20 18:53:23.565205,45,11000.0,0,10,2025,Fall,2025-10-20
Tata,Tiago,5,2019,48000.0,Petrol,Manual,2,325000.0,Metro,2026-01-18 11:41:25.565205,22,9600.0,0,1,2026,Winter,2026-01-18
Maruti Suzuki,Celerio,4,2020,50000.0,Petrol,Manual,2,350000.0,North,2025-10-02 06:11:12.565205,9,12500.0,0,10,2025,Fall,2025-10-02
Maruti Suzuki,Swift Dzire,5,2019,52000.0,Diesel,Manual,2,680000.0,South,2026-06-15 00:11:06.565205,60,10400.0,0,6,2026,Summer,2026-06-15
Maruti Suzuki,Swift Dzire,11,2013,120000.0,Petrol,Manual,3,200000.0,East,2025-12-28 03:44:26.565205,17,10909.09090909091,0,12,2025,Winter,2025-12-28
Ford,Ecosport,6,2018,95945.0,Petrol,Automatic,2,500000.0,West,2026-01-19 10:57:22.565205,47,15990.833333333334,0,1,2026,Winter,2026-01-19
Maruti Suzuki,Wagon R,5,2019,20673.0,Petrol,Manual,2,350000.0,Central,2025-09-30 09:41:27.565205,15,4134.6,0,9,2025,Fall,2025-09-30
Mahindra,XUV500,6,2018,80000.0,Diesel,Manual,2,1000000.0,Metro,2026-01-11 08:20:14.565205,19,13333.333333333334,0,1,2026,Winter,2026-01-11
Honda,City,7,2017,171000.0,Diesel,Manual,2,530000.0,North,2026-05-27 20:17:44.565205,19,24428.571428571428,0,5,2026,Spring,2026-05-27
Ford,Aspire,4,2020,5000.0,Petrol,Manual,2,510000.0,South,2025-12-11 10:50:48.565205,6,1250.0,0,12,2025,Winter,2025-12-11
