brand,model,year,mileage,fuel_type,transmission,owner_count,region,price,listing_date,days_to_sale
Toyota,Camry,2023,11510,Petrol,Automatic,1,South,24150.0,2026-03-01,15
Toyota,Tacoma,2017,72129,Petrol,Automatic,2,East,14600.0,2025-10-21,9
Hyundai,Elantra,2024,3000,Petrol,Automatic,1,South,21500.0,2026-03-19,29
Mercedes-Benz,E-Class,2023,12744,Hybrid,Automatic,1,Central,49450.0,2026-08-14,32
Toyota,Highlander,2020,60144,Hybrid,Automatic,1,East,26700.0,2026-02-09,15
Honda,Civic,2022,27954,Diesel,Automatic,1,South,19600.0,2026-04-04,5
BMW,M3,2020,43390,Hybrid,Automatic,1,North,39150.0,2025-11-23,80
Mercedes-Benz,C-Class,2023,4707,Petrol,Automatic,1,East,41250.0,2026-03-10,32
Kia,Forte,2023,17926,Hybrid,Automatic,1,South,19000.0,2026-02-18,21
Honda,Accord,2020,64405,Petrol,Manual,2,North,16450.0,2025-11-08,30
Audi,Q7,2018,89297,Petrol,Automatic,1,Metro,22000.0,2026-05-19,44
BMW,X5,2016,86884,Hybrid,Automatic,2,South,15400.0,2025-11-12,8
Toyota,Tacoma,2023,10311,Petrol,Automatic,1,Central,28950.0,2026-07-03,15
Mazda,Mazda3,2014,122298,Petrol,Automatic,2,North,3200.0,2026-07-28,47
Honda,CR-V,2020,92294,Petrol,Automatic,1,East,19600.0,2026-07-16,44
Toyota,Corolla,2023,14380,Petrol,Automatic,2,North,17250.0,2026-01-21,29
Porsche,Cayenne,2024,3000,Hybrid,Automatic,1,Metro,91900.0,2026-06-12,12
Ford,Escape,2023,19394,Petrol,Automatic,1,Central,24600.0,2026-03-12,17
Volkswagen,Tiguan,2021,41518,Hybrid,Automatic,1,East,18550.0,2025-10-15,21
BMW,3 Series,2012,172710,Petrol,Automatic,2,East,5400.0,2026-08-08,140
Toyota,Corolla,2015,139754,Hybrid,Automatic,3,South,4500.0,2026-08-01,101
Toyota,Camry,2024,3000,Petrol,Automatic,2,North,24500.0,2025-12-20,19
Ford,Mustang,2023,11171,Petrol,Automatic,1,Metro,30450.0,2026-08-30,22
Mercedes-Benz,GLC,2012,173268,Petrol,Automatic,1,Metro,6000.0,2025-09-27,140
Chevrolet,Equinox,2023,14125,Petrol,Automatic,1,Metro,23050.0,2026-08-22,20
Honda,Pilot,2014,106414,Hybrid,Automatic,1,North,11150.0,2025-12-02,47
Toyota,RAV4,2013,196581,Petrol,Automatic,3,East,3600.0,2026-06-03,34
Hyundai,Santa Fe,2018,146427,Petrol,Manual,2,West,11350.0,2026-08-03,70
Audi,Q5,2016,58299,Diesel,Manual,3,West,8550.0,2026-05-11,28
Kia,Telluride,2023,15126,Petrol,Automatic,1,North,33650.0,2026-04-15,47
Hyundai,Santa Fe,2018,69598,Petrol,Automatic,1,Central,11800.0,2026-07-23,39
Toyota,RAV4,2022,21806,Hybrid,Automatic,1,West,26950.0,2026-06-30,28
Honda,Civic,2024,3000,Petrol,Automatic,1,Central,24850.0,2025-10-30,20
BMW,3 Series,2013,136867,Petrol,Automatic,2,West,5400.0,2026-05-10,26
Audi,Q5,2022,39531,Petrol,Automatic,1,North,33350.0,2026-02-10,42
Ford,F-150,2020,60572,Diesel,Automatic,2,East,19950.0,2026-08-12,118
Nissan,Sentra,2024,3000,Petrol,Automatic,1,West,23850.0,2026-03-13,5
Hyundai,Elantra,2022,22446,Petrol,Automatic,1,North,16600.0,2025-09-18,24
Volkswagen,Passat,2023,14894,Petrol,Manual,1,Metro,26400.0,2025-12-21,21
Ford,Explorer,2022,25355,Petrol,Automatic,1,West,31050.0,2025-11-18,4
Toyota,Corolla,2022,28543,Hybrid,Automatic,2,North,16350.0,2026-03-02,24
Hyundai,Elantra,2013,193956,Petrol,Manual,2,North,2650.0,2026-06-28,140
Audi,A4,2024,3000,Petrol,Manual,1,East,41950.0,2026-08-15,56
Kia,Sportage,2022,20699,Petrol,Automatic,1,East,23450.0,2026-04-27,40
Toyota,Tacoma,2024,3000,Hybrid,Automatic,1,South,35850.0,2025-10-29,29
Honda,Accord,2015,93157,Petrol,Automatic,3,South,8750.0,2025-10-03,108
Toyota,Camry,2023,15535,Petrol,Automatic,1,Central,25600.0,2025-10-12,27
Tesla,Model S,2024,3000,Electric,Automatic,2,West,86150.0,2025-10-23,28
Honda,Accord,2022,29526,Petrol,Automatic,1,West,24250.0,2026-01-31,9
Chevrolet,Equinox,2021,45948,Petrol,Automatic,1,North,18500.0,2026-01-13,45
Volkswagen,Passat,2024,3584,Petrol,Automatic,2,Metro,31600.0,2026-09-07,31
Nissan,Altima,2020,38139,Hybrid,Automatic,1,North,13300.0,2026-09-08,20
Audi,A6,2019,73352,Petrol,Automatic,1,North,25700.0,2026-05-28,8
Hyundai,Elantra,2016,120840,Hybrid,Automatic,2,West,5750.0,2026-06-02,54
Mercedes-Benz,GLC,2014,113915,Hybrid,Automatic,2,East,6000.0,2026-08-06,33
Honda,CR-V,2021,42509,Petrol,Automatic,1,East,22050.0,2025-12-06,54
Kia,Telluride,2019,67265,Hybrid,Automatic,2,South,16900.0,2026-08-05,13
Ford,Escape,2023,11369,Petrol,Automatic,1,South,25200.0,2026-09-06,29
Kia,Forte,2016,92344,Petrol,Automatic,2,East,4950.0,2025-10-28,53
Hyundai,Santa Fe,2013,89311,Petrol,Automatic,1,North,4900.0,2026-05-07,40
Tesla,Model Y,2017,78588,Electric,Automatic,2,West,16150.0,2026-03-30,28
Ford,F-150,2017,151615,Petrol,Automatic,3,East,8750.0,2026-07-03,25
Ford,Explorer,2014,124153,Petrol,Automatic,2,Central,5650.0,2026-03-16,33
Mazda,CX-9,2019,41183,Petrol,Manual,1,West,19650.0,2026-08-04,56
Toyota,Highlander,2019,45840,Diesel,Automatic,2,Central,20400.0,2026-04-06,29
Nissan,Rogue,2023,11199,Petrol,Automatic,2,South,24200.0,2025-11-28,28
Honda,Civic,2024,3000,Hybrid,Automatic,1,Metro,27300.0,2025-12-10,8
Toyota,Highlander,2014,119833,Petrol,Automatic,1,North,12100.0,2026-04-02,12
Tesla,Model X,2019,64546,Electric,Automatic,1,Metro,45800.0,2025-11-15,28
Subaru,Impreza,2017,89853,Petrol,Manual,3,West,7050.0,2026-06-28,20
Mercedes-Benz,GLE,2018,64131,Diesel,Automatic,2,East,16650.0,2026-04-19,20
Toyota,Highlander,2023,22255,Petrol,Automatic,1,South,35400.0,2025-12-12,30
BMW,5 Series,2021,43720,Hybrid,Automatic,1,Central,36000.0,2025-10-18,58
BMW,5 Series,2022,29533,Petrol,Automatic,1,Central,36050.0,2025-10-06,32
Honda,Civic,2024,3000,Diesel,Automatic,1,South,24600.0,2025-11-18,10
Mercedes-Benz,E-Class,2017,91036,Petrol,Manual,3,South,13350.0,2026-03-20,27
Porsche,Panamera,2012,214992,Hybrid,Automatic,2,Central,26400.0,2025-10-17,19
Nissan,Altima,2022,24397,Hybrid,Automatic,1,West,21150.0,2026-07-16,20
Nissan,Altima,2015,145984,Petrol,Automatic,3,South,3250.0,2026-08-21,50
Honda,CR-V,2022,26075,Petrol,Automatic,1,East,24400.0,2026-06-10,10
Chevrolet,Malibu,2015,106684,Petrol,Automatic,1,South,4550.0,2025-10-14,22
Toyota,RAV4,2024,3537,Hybrid,Manual,1,West,28850.0,2026-08-26,12
Tesla,Model 3,2022,29214,Electric,Automatic,1,East,34250.0,2026-09-05,67
Toyota,Highlander,2015,165619,Hybrid,Manual,2,South,11350.0,2026-05-11,59
Hyundai,Tucson,2022,33634,Petrol,Automatic,2,West,21700.0,2026-01-06,29
Toyota,Camry,2023,12917,Hybrid,Automatic,1,West,25900.0,2026-05-04,4
Volkswagen,Tiguan,2019,39635,Petrol,Automatic,2,North,13750.0,2025-11-20,14
Porsche,911,2019,75140,Petrol,Automatic,3,North,67600.0,2026-07-13,72
Mercedes-Benz,GLC,2019,66342,Hybrid,Automatic,2,East,18850.0,2025-11-12,29
Toyota,Camry,2024,3000,Petrol,Automatic,1,West,28550.0,2026-04-03,14
Toyota,RAV4,2024,3000,Hybrid,Automatic,1,Central,30450.0,2026-02-18,28
Mazda,CX-5,2021,64646,Petrol,Automatic,1,West,21000.0,2026-05-30,15
BMW,3 Series,2018,92676,Petrol,Automatic,1,Central,11750.0,2026-03-23,29
Tesla,Model X,2013,155343,Electric,Automatic,2,Metro,10550.0,2026-08-28,26
Ford,Mustang,2024,3000,Hybrid,Automatic,1,West,37200.0,2025-09-26,54
BMW,M3,2024,3000,Petrol,Automatic,1,Metro,79350.0,2026-07-13,19
Ford,Mustang,2020,61242,Petrol,Automatic,1,South,16750.0,2026-06-01,41
Porsche,Panamera,2019,97763,Petrol,Automatic,1,North,53100.0,2026-05-01,52
Mazda,Mazda6,2024,3000,Petrol,Automatic,1,Metro,28100.0,2025-10-23,30
Mercedes-Benz,E-Class,2024,3744,Hybrid,Manual,1,East,57700.0,2025-10-29,27
Hyundai,Tucson,2014,100657,Petrol,Automatic,3,West,4200.0,2025-11-14,42
Audi,Q7,2018,57075,Petrol,Manual,2,East,18950.0,2026-07-14,6
Chevrolet,Silverado,2013,170250,Electric,Automatic,2,West,4700.0,2026-04-24,64
BMW,M3,2017,93380,Petrol,Manual,2,Central,18450.0,2025-11-08,19
Chevrolet,Malibu,2023,12871,Petrol,Automatic,2,North,22200.0,2026-07-13,10
Toyota,Camry,2024,3000,Petrol,Manual,1,South,27250.0,2025-10-13,66
Toyota,Corolla,2020,35759,Diesel,Manual,1,South,12650.0,2026-06-10,11
Volkswagen,Golf,2018,82894,Petrol,Automatic,2,Metro,7500.0,2026-07-25,28
Ford,Mustang,2018,87081,Petrol,Automatic,4,North,10200.0,2026-07-29,30
Honda,Civic,2018,98462,Petrol,Automatic,1,North,9800.0,2026-09-06,57
Kia,Forte,2024,3000,Petrol,Automatic,1,South,21150.0,2026-01-09,54
Volkswagen,Jetta,2023,3000,Diesel,Automatic,1,West,19750.0,2026-05-31,18
Tesla,Model S,2019,58609,Electric,Automatic,1,Central,35150.0,2026-09-07,34
Mercedes-Benz,GLE,2018,88571,Hybrid,Automatic,2,East,23000.0,2025-11-03,23
Ford,Mustang,2015,165351,Petrol,Manual,3,North,4450.0,2026-08-26,7
Tesla,Model Y,2020,44643,Electric,Automatic,2,Central,22750.0,2026-09-03,39
Toyota,Corolla,2021,42117,Hybrid,Automatic,3,East,15000.0,2026-05-05,28
Mercedes-Benz,GLE,2020,36344,Diesel,Automatic,1,North,31550.0,2026-03-28,53
Volkswagen,Tiguan,2013,163107,Diesel,Automatic,2,East,3600.0,2025-12-11,140
Nissan,Rogue,2024,3000,Petrol,Automatic,1,Metro,32150.0,2026-05-22,27
Mazda,Mazda3,2018,64445,Petrol,Automatic,2,East,9750.0,2025-09-27,9
Audi,A4,2020,88072,Petrol,Automatic,2,Metro,19100.0,2026-09-11,58
Hyundai,Elantra,2012,168144,Hybrid,Automatic,1,North,2650.0,2026-08-24,140
Honda,CR-V,2015,180284,Petrol,Automatic,3,Metro,5650.0,2026-07-13,85
Ford,Mustang,2012,114462,Diesel,Automatic,1,North,4100.0,2026-03-12,41
Toyota,RAV4,2014,135550,Hybrid,Manual,3,Metro,6650.0,2026-05-12,11
Honda,CR-V,2022,25551,Petrol,Automatic,1,North,23500.0,2026-02-27,19
Subaru,Forester,2017,129898,Hybrid,Automatic,3,North,7650.0,2026-02-03,58
Audi,A4,2020,48461,Petrol,Manual,1,Central,20900.0,2026-01-09,12
Nissan,Altima,2014,128298,Petrol,Automatic,2,South,3250.0,2026-03-04,10
Mazda,Mazda3,2019,62509,Petrol,Automatic,2,Central,12050.0,2026-06-21,42
BMW,X5,2022,34900,Hybrid,Automatic,1,North,49000.0,2025-09-26,39
Hyundai,Sonata,2023,13922,Hybrid,Automatic,1,South,23800.0,2026-04-22,6
Toyota,Highlander,2023,14793,Petrol,Manual,1,Metro,37250.0,2025-09-17,21
Volkswagen,Golf,2019,59930,Hybrid,Automatic,3,Central,9600.0,2026-05-15,26
Audi,A4,2019,66941,Petrol,Automatic,2,Metro,17750.0,2026-01-30,23
Toyota,Highlander,2019,45516,Hybrid,Automatic,1,Metro,23850.0,2025-10-22,9
Audi,Q7,2016,68342,Petrol,Automatic,1,North,13050.0,2026-07-14,39
Honda,Pilot,2017,113010,Petrol,Manual,2,East,14450.0,2026-01-28,45
Chevrolet,Malibu,2019,59260,Petrol,Automatic,2,East,12000.0,2026-05-06,21
Chevrolet,Silverado,2014,144398,Petrol,Automatic,3,Central,6950.0,2026-04-21,50
Hyundai,Tucson,2014,143399,Petrol,Automatic,3,North,3350.0,2026-08-24,11
Nissan,Altima,2023,13378,Petrol,Automatic,1,East,25150.0,2026-05-10,35
Ford,Mustang,2020,40191,Petrol,Automatic,1,West,18650.0,2026-05-03,11
Ford,Mustang,2012,114807,Petrol,Automatic,2,North,4100.0,2026-07-24,74
Mercedes-Benz,E-Class,2023,16246,Petrol,Automatic,1,North,49000.0,2025-12-17,25
Ford,Mustang,2015,96465,Petrol,Automatic,2,West,7250.0,2026-03-19,66
Porsche,Panamera,2023,8243,Petrol,Automatic,1,West,95350.0,2026-07-21,23
Ford,Escape,2016,103696,Petrol,Automatic,2,Central,7400.0,2026-05-01,48
Ford,Escape,2012,181185,Petrol,Automatic,3,Central,3350.0,2026-07-18,140
Volkswagen,Passat,2024,3000,Petrol,Automatic,1,West,31300.0,2026-05-28,15
Ford,F-150,2024,3000,Petrol,Automatic,1,Central,38700.0,2025-11-03,20
Audi,Q7,2024,3000,Hybrid,Automatic,1,Metro,67250.0,2026-05-20,42
Hyundai,Santa Fe,2015,109746,Hybrid,Automatic,2,West,6850.0,2025-11-28,60
Hyundai,Santa Fe,2020,87383,Petrol,Automatic,1,Central,17450.0,2026-03-08,49
Toyota,Tacoma,2016,124352,Petrol,Automatic,1,South,11150.0,2026-04-16,77
Kia,Optima,2021,43577,Petrol,Automatic,1,East,16300.0,2025-11-10,21
Toyota,Camry,2015,158853,Petrol,Manual,4,Metro,4150.0,2025-10-18,37
Ford,Escape,2020,39907,Petrol,Automatic,1,Metro,18400.0,2025-11-22,43
Ford,Escape,2023,14365,Diesel,Manual,1,Metro,23750.0,2025-12-07,20
Toyota,Corolla,2014,120590,Petrol,Automatic,3,Central,2650.0,2026-06-14,29
Honda,Accord,2018,63038,Petrol,Automatic,4,North,10450.0,2026-07-04,19
Toyota,Tacoma,2012,106084,Hybrid,Automatic,2,Metro,9300.0,2025-10-11,101
Volkswagen,Golf,2014,183995,Petrol,Automatic,1,West,3100.0,2026-01-01,140
Toyota,Corolla,2016,86511,Petrol,Automatic,2,North,5800.0,2025-11-09,38
Ford,Explorer,2022,25069,Petrol,Automatic,1,Metro,30200.0,2025-12-21,39
Chevrolet,Equinox,2012,182963,Diesel,Automatic,2,South,3350.0,2026-01-23,140
Nissan,Altima,2015,176059,Petrol,Automatic,2,West,3250.0,2026-05-25,18
Mercedes-Benz,GLC,2013,88907,Petrol,Manual,3,West,6000.0,2026-07-09,73
Mercedes-Benz,GLE,2013,159706,Petrol,Automatic,2,North,7900.0,2026-08-29,132
Porsche,Macan,2021,37479,Petrol,Automatic,1,East,49050.0,2026-02-09,15
Hyundai,Elantra,2024,3000,Petrol,Automatic,1,West,22450.0,2025-11-17,26
Mercedes-Benz,GLC,2016,193907,Petrol,Manual,2,South,8800.0,2025-12-21,112
Toyota,RAV4,2023,12891,Petrol,Automatic,1,East,27900.0,2026-07-28,24
Toyota,Tacoma,2018,105395,Hybrid,Automatic,2,East,15350.0,2025-09-20,56
Honda,Pilot,2018,80580,Petrol,Automatic,2,West,15950.0,2025-12-04,33
Mazda,CX-5,2018,83821,Hybrid,Automatic,2,South,12000.0,2026-01-03,19
BMW,X5,2021,42606,Petrol,Automatic,3,Central,34300.0,2025-12-20,12
Ford,Explorer,2019,66939,Petrol,Automatic,1,North,17750.0,2025-11-04,46
Volkswagen,Passat,2015,173658,Petrol,Automatic,3,North,3500.0,2025-12-18,18
Toyota,Highlander,2019,50305,Hybrid,Automatic,1,Metro,28150.0,2025-11-24,65
Nissan,Sentra,2014,112359,Petrol,Manual,4,North,2650.0,2025-12-22,59
Honda,CR-V,2021,50114,Hybrid,Manual,3,West,20050.0,2026-02-12,43
Nissan,Pathfinder,2019,68907,Petrol,Automatic,2,West,15500.0,2025-09-24,16
Hyundai,Sonata,2024,3000,Petrol,Automatic,1,South,27150.0,2026-07-26,19
Volkswagen,Golf,2024,3000,Diesel,Automatic,1,West,27800.0,2026-02-15,9
Honda,Accord,2019,88275,Petrol,Automatic,3,Central,13850.0,2025-11-23,12
Mercedes-Benz,C-Class,2013,184309,Petrol,Automatic,2,West,5650.0,2026-06-15,140
Mercedes-Benz,E-Class,2021,49124,Diesel,Automatic,1,Metro,32500.0,2025-10-08,13
Mazda,CX-9,2012,152479,Petrol,Automatic,3,East,4550.0,2025-10-11,33
Mazda,CX-5,2017,103835,Petrol,Manual,3,South,8300.0,2025-12-27,12
Honda,Pilot,2022,33155,Petrol,Automatic,1,West,30500.0,2026-06-08,17
Mercedes-Benz,E-Class,2012,106301,Hybrid,Automatic,2,East,7200.0,2026-09-11,108
Hyundai,Sonata,2021,36223,Hybrid,Manual,1,North,15750.0,2026-02-01,26
Audi,Q5,2018,73228,Petrol,Automatic,3,Metro,18300.0,2026-03-09,50
Mercedes-Benz,GLE,2014,62145,Petrol,Automatic,1,North,9100.0,2026-02-17,27
Hyundai,Tucson,2023,17631,Petrol,Automatic,1,North,24700.0,2025-12-18,17
Porsche,Panamera,2022,28847,Petrol,Automatic,1,North,80700.0,2025-11-14,39
Toyota,Highlander,2020,88395,Hybrid,Manual,1,North,24700.0,2025-09-15,69
Hyundai,Tucson,2022,20526,Petrol,Automatic,1,Central,19350.0,2026-05-24,4
Kia,Optima,2012,112916,Petrol,Automatic,2,Metro,3000.0,2026-08-07,40
Toyota,RAV4,2017,151844,Hybrid,Automatic,1,East,10800.0,2026-03-24,56
Hyundai,Tucson,2019,81864,Hybrid,Manual,3,Metro,12350.0,2025-10-08,73
Toyota,Camry,2021,48778,Petrol,Manual,1,North,18950.0,2026-01-08,29
Nissan,Altima,2016,91457,Petrol,Automatic,1,North,4800.0,2026-03-31,21
Toyota,Camry,2015,149773,Petrol,Manual,2,North,6600.0,2026-01-31,40
Hyundai,Elantra,2017,48362,Petrol,Automatic,2,South,5350.0,2026-03-16,23
Mercedes-Benz,C-Class,2020,72116,Hybrid,Automatic,3,North,20700.0,2026-06-17,11
Ford,Explorer,2018,78431,Petrol,Automatic,3,North,13550.0,2026-06-26,39
Ford,F-150,2013,132194,Diesel,Automatic,2,West,4550.0,2026-07-21,29
Ford,Mustang,2022,21144,Petrol,Automatic,1,Central,25050.0,2025-10-28,9
Volkswagen,Jetta,2015,193134,Electric,Automatic,2,Metro,2800.0,2026-01-30,140
Chevrolet,Silverado,2018,83892,Petrol,Automatic,2,South,12650.0,2026-02-17,16
Mercedes-Benz,C-Class,2023,7717,Petrol,Automatic,1,East,40250.0,2025-09-28,24
Nissan,Pathfinder,2019,77856,Petrol,Automatic,2,North,14450.0,2025-11-18,20
Hyundai,Sonata,2015,169652,Petrol,Automatic,2,Metro,3400.0,2025-12-02,31
Honda,CR-V,2014,106760,Petrol,Automatic,2,South,4550.0,2026-01-04,8
Tesla,Model Y,2015,149422,Electric,Automatic,1,East,11250.0,2025-12-02,109
Mercedes-Benz,C-Class,2023,12483,Petrol,Automatic,1,Metro,44050.0,2026-05-07,52
Hyundai,Elantra,2019,65931,Petrol,Manual,2,Metro,9100.0,2026-05-31,18
Honda,Pilot,2016,110564,Diesel,Automatic,2,West,10100.0,2026-01-25,38
Ford,Escape,2016,74515,Petrol,Automatic,2,Central,6300.0,2026-06-04,38
Tesla,Model S,2024,3000,Electric,Automatic,1,West,89300.0,2026-04-17,13
Tesla,Model X,2017,40690,Electric,Automatic,2,South,25550.0,2026-04-19,24
BMW,5 Series,2021,39647,Diesel,Automatic,2,South,28850.0,2026-02-07,23
Toyota,Tacoma,2016,143557,Hybrid,Automatic,2,West,11350.0,2025-12-28,60
Toyota,Corolla,2017,113405,Petrol,Automatic,1,South,7700.0,2025-10-18,23
Kia,Optima,2024,3000,Hybrid,Automatic,1,South,26550.0,2025-11-07,13
Mercedes-Benz,E-Class,2019,95897,Hybrid,Automatic,2,North,25550.0,2026-07-02,36
Toyota,Highlander,2014,231608,Hybrid,Automatic,2,Metro,7900.0,2026-08-04,91
Porsche,Panamera,2020,96665,Petrol,Automatic,2,Metro,65800.0,2026-05-08,25
Honda,CR-V,2019,55257,Petrol,Automatic,2,Central,17000.0,2025-12-24,50
Tesla,Model S,2017,84043,Electric,Automatic,3,South,27500.0,2026-07-11,47
Tesla,Model S,2023,11925,Electric,Automatic,1,Central,70850.0,2026-05-05,82
Toyota,Camry,2015,128180,Hybrid,Automatic,1,South,7350.0,2025-11-19,43
Honda,Civic,2024,3797,Petrol,Manual,1,West,24800.0,2026-02-24,33
Hyundai,Elantra,2017,117844,Petrol,Automatic,3,North,3900.0,2025-10-17,24
Mercedes-Benz,C-Class,2014,156803,Petrol,Automatic,2,Metro,5650.0,2026-01-17,109
Tesla,Model 3,2020,105810,Electric,Automatic,1,East,21300.0,2026-04-19,29
Mercedes-Benz,C-Class,2017,115079,Hybrid,Automatic,3,North,9400.0,2026-07-06,25
Chevrolet,Equinox,2012,143482,Hybrid,Automatic,3,South,3350.0,2026-04-10,78
Ford,Escape,2016,105905,Petrol,Automatic,3,Metro,7650.0,2026-01-20,76
Ford,Escape,2012,266767,Electric,Automatic,1,South,3350.0,2026-07-15,140
Honda,Accord,2019,51721,Petrol,Automatic,1,North,15850.0,2026-02-01,26
Hyundai,Tucson,2021,39354,Hybrid,Automatic,1,West,18050.0,2026-06-21,53
Mercedes-Benz,GLC,2022,25425,Petrol,Manual,1,North,32800.0,2026-06-01,49
Porsche,Cayenne,2015,102578,Electric,Manual,2,South,32150.0,2026-06-26,37
Mercedes-Benz,GLE,2024,3000,Petrol,Automatic,1,West,73350.0,2025-11-12,32
Mazda,Mazda3,2023,11616,Petrol,Automatic,1,North,22400.0,2026-08-03,30
Mercedes-Benz,GLE,2019,60097,Electric,Automatic,1,Central,26400.0,2026-04-16,29
Honda,Accord,2022,15676,Hybrid,Manual,1,North,20900.0,2025-09-27,20
BMW,5 Series,2017,137429,Hybrid,Automatic,3,West,14000.0,2025-11-17,58
Toyota,Tacoma,2023,13583,Hybrid,Automatic,1,West,32500.0,2025-10-05,21
Kia,Optima,2016,122397,Petrol,Manual,1,Metro,6000.0,2025-12-23,74
Audi,Q5,2019,78971,Petrol,Manual,3,Metro,18350.0,2026-01-26,48
Honda,Accord,2016,123537,Petrol,Automatic,3,East,8600.0,2025-11-13,7
Toyota,Highlander,2019,64235,Hybrid,Automatic,1,Central,23100.0,2026-06-04,17
Mazda,Mazda6,2023,19042,Petrol,Automatic,1,Central,22800.0,2025-09-28,17
Tesla,Model Y,2017,81773,Electric,Automatic,3,West,13800.0,2025-12-02,8
Mazda,CX-5,2024,3000,Petrol,Automatic,1,North,27850.0,2025-09-25,28
Mercedes-Benz,E-Class,2021,33992,Petrol,Automatic,1,West,36500.0,2026-06-01,44
Mazda,Mazda3,2020,34058,Hybrid,Automatic,1,Metro,16200.0,2025-10-30,72
Toyota,Camry,2018,110143,Hybrid,Automatic,4,South,10100.0,2026-02-24,61
Mercedes-Benz,GLC,2021,79957,Petrol,Automatic,1,Metro,27150.0,2026-04-13,31
Nissan,Altima,2024,3000,Petrol,Automatic,1,West,28350.0,2026-09-06,5
Ford,Escape,2022,27438,Petrol,Manual,1,West,20950.0,2025-10-07,34
Honda,Civic,2020,53532,Petrol,Manual,1,Central,12550.0,2026-06-22,16
Porsche,911,2019,128437,Petrol,Automatic,1,East,75650.0,2026-06-23,38
Honda,CR-V,2023,9819,Hybrid,Manual,1,North,26800.0,2026-06-30,30
Nissan,Sentra,2020,59664,Petrol,Automatic,2,North,8000.0,2026-01-29,27
Tesla,Model X,2013,227715,Electric,Automatic,3,South,11700.0,2026-08-18,17
Ford,Explorer,2021,45993,Electric,Automatic,2,North,24650.0,2026-05-01,43
Hyundai,Elantra,2020,45492,Petrol,Automatic,2,West,11750.0,2026-09-15,25
Hyundai,Santa Fe,2021,31168,Petrol,Manual,3,Central,15500.0,2026-08-08,36
Toyota,Highlander,2022,23196,Petrol,Automatic,1,South,32700.0,2026-05-23,20
Toyota,Corolla,2018,111440,Petrol,Automatic,3,North,9300.0,2026-06-20,33
Mazda,CX-9,2016,219822,Hybrid,Automatic,2,South,7400.0,2026-01-22,12
Honda,Pilot,2019,34499,Petrol,Automatic,3,Central,15950.0,2026-02-20,38
Honda,CR-V,2019,46445,Hybrid,Automatic,1,North,17200.0,2026-08-12,53
Honda,Pilot,2013,106203,Petrol,Automatic,1,East,8400.0,2025-12-16,57
Mazda,Mazda3,2018,89967,Hybrid,Automatic,2,Metro,10100.0,2025-10-12,34
BMW,X5,2022,26122,Petrol,Manual,2,Central,41150.0,2026-05-10,29
Chevrolet,Equinox,2020,63194,Petrol,Automatic,1,South,15300.0,2025-09-15,3
Honda,Accord,2021,32639,Petrol,Automatic,2,Central,18550.0,2026-02-16,17
Honda,CR-V,2016,81130,Hybrid,Automatic,2,Central,9800.0,2025-09-18,30
Honda,Civic,2015,93924,Hybrid,Automatic,1,West,5700.0,2026-05-16,15
Honda,Pilot,2018,93631,Hybrid,Automatic,1,West,18400.0,2025-10-29,22
Nissan,Sentra,2013,183221,Petrol,Manual,3,Central,2650.0,2026-06-18,140
Toyota,Tacoma,2021,42998,Hybrid,Automatic,1,East,25350.0,2026-09-05,50
Mercedes-Benz,GLC,2015,156716,Petrol,Automatic,1,East,6000.0,2025-11-19,27
Audi,Q7,2013,165223,Petrol,Automatic,2,South,7450.0,2026-04-18,44
Ford,F-150,2024,3000,Petrol,Automatic,1,Metro,40450.0,2026-07-26,41
Audi,Q5,2018,125865,Diesel,Automatic,4,West,11800.0,2026-04-22,113
BMW,X5,2019,79522,Petrol,Automatic,2,West,27100.0,2026-04-03,88
Toyota,Tacoma,2020,71909,Hybrid,Automatic,1,East,20100.0,2026-04-15,6
Volkswagen,Tiguan,2024,3000,Petrol,Automatic,1,West,32000.0,2025-09-22,28
Subaru,Forester,2018,149118,Hybrid,Automatic,2,Metro,11700.0,2026-08-30,35
Toyota,Corolla,2013,98212,Petrol,Automatic,1,Metro,5150.0,2026-01-11,45
Porsche,911,2024,3000,Petrol,Automatic,2,East,119650.0,2026-05-22,21
Toyota,Camry,2023,7726,Hybrid,Automatic,1,Metro,27100.0,2025-11-05,5
Nissan,Pathfinder,2022,17598,Petrol,Automatic,1,West,26600.0,2026-08-12,14
Ford,Escape,2016,103242,Diesel,Automatic,1,North,6000.0,2026-09-12,26
Hyundai,Elantra,2024,3000,Petrol,Automatic,1,West,21950.0,2026-07-24,7
Mercedes-Benz,GLC,2019,63832,Petrol,Automatic,1,West,21400.0,2026-03-13,34
Hyundai,Sonata,2024,3000,Hybrid,Manual,1,West,26500.0,2026-03-13,43
Mercedes-Benz,C-Class,2013,208941,Petrol,Manual,1,Central,5650.0,2026-04-27,140
Kia,Optima,2012,164804,Petrol,Automatic,3,North,3000.0,2025-10-21,140
Hyundai,Tucson,2014,108895,Petrol,Automatic,1,North,5750.0,2026-01-12,37
Volkswagen,Passat,2022,32249,Petrol,Automatic,2,North,19850.0,2026-02-18,46
Honda,CR-V,2017,70791,Hybrid,Automatic,2,West,12700.0,2026-05-04,18
Audi,A6,2022,28883,Petrol,Automatic,1,East,43800.0,2026-08-20,31
Honda,Civic,2018,70776,Hybrid,Automatic,1,East,9200.0,2026-02-19,17
BMW,5 Series,2021,44898,Hybrid,Manual,1,North,33900.0,2025-11-23,21
